City,Latitude,Longitude,Weather
Mont Saint Michel,48.6359541,-1.511459954959514,"{'cod': '200', 'message': 0, 'cnt': 40, 'list': [{'dt': 1721001600, 'main': {'temp': 289.08, 'feels_like': 288.79, 'temp_min': 287.26, 'temp_max': 289.08, 'pressure': 1013, 'sea_level': 1013, 'grnd_level': 1006, 'humidity': 79, 'temp_kf': 1.82}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'clouds': {'all': 52}, 'wind': {'speed': 2.63, 'deg': 159, 'gust': 2.79}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2024-07-15 00:00:00'}, {'dt': 1721012400, 'main': {'temp': 287.72, 'feels_like': 287.3, 'temp_min': 286.59, 'temp_max': 287.72, 'pressure': 1011, 'sea_level': 1011, 'grnd_level': 1005, 'humidity': 79, 'temp_kf': 1.13}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'clouds': {'all': 82}, 'wind': {'speed': 2.93, 'deg': 137, 'gust': 3.81}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2024-07-15 03:00:00'}, {'dt': 1721023200, 'main': {'temp': 289.04, 'feels_like': 288.8, 'temp_min': 289.04, 'temp_max': 289.04, 'pressure': 1008, 'sea_level': 1008, 'grnd_level': 1003, 'humidity': 81, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'clouds': {'all': 100}, 'wind': {'speed': 3.82, 'deg': 132, 'gust': 9.44}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-15 06:00:00'}, {'dt': 1721034000, 'main': {'temp': 287.69, 'feels_like': 287.71, 'temp_min': 287.69, 'temp_max': 287.69, 'pressure': 1009, 'sea_level': 1009, 'grnd_level': 1003, 'humidity': 96, 'temp_kf': 0}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'clouds': {'all': 100}, 'wind': {'speed': 1.11, 'deg': 114, 'gust': 1.68}, 'visibility': 6175, 'pop': 1, 'rain': {'3h': 4.01}, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-15 09:00:00'}, {'dt': 1721044800, 'main': {'temp': 291.34, 'feels_like': 291.54, 'temp_min': 291.34, 'temp_max': 291.34, 'pressure': 1008, 'sea_level': 1008, 'grnd_level': 1003, 'humidity': 89, 'temp_kf': 0}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'clouds': {'all': 100}, 'wind': {'speed': 5.32, 'deg': 190, 'gust': 10.28}, 'visibility': 10000, 'pop': 1, 'rain': {'3h': 1.26}, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-15 12:00:00'}, {'dt': 1721055600, 'main': {'temp': 295.09, 'feels_like': 295.06, 'temp_min': 295.09, 'temp_max': 295.09, 'pressure': 1007, 'sea_level': 1007, 'grnd_level': 1002, 'humidity': 66, 'temp_kf': 0}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'clouds': {'all': 71}, 'wind': {'speed': 6.56, 'deg': 211, 'gust': 9.56}, 'visibility': 10000, 'pop': 1, 'rain': {'3h': 0.74}, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-15 15:00:00'}, {'dt': 1721066400, 'main': {'temp': 291.18, 'feels_like': 291.23, 'temp_min': 291.18, 'temp_max': 291.18, 'pressure': 1009, 'sea_level': 1009, 'grnd_level': 1004, 'humidity': 84, 'temp_kf': 0}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'clouds': {'all': 57}, 'wind': {'speed': 5.01, 'deg': 273, 'gust': 8.48}, 'visibility': 10000, 'pop': 1, 'rain': {'3h': 1.47}, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-15 18:00:00'}, {'dt': 1721077200, 'main': {'temp': 288.64, 'feels_like': 288.65, 'temp_min': 288.64, 'temp_max': 288.64, 'pressure': 1010, 'sea_level': 1010, 'grnd_level': 1005, 'humidity': 92, 'temp_kf': 0}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'clouds': {'all': 26}, 'wind': {'speed': 6.2, 'deg': 211, 'gust': 11.5}, 'visibility': 10000, 'pop': 1, 'rain': {'3h': 0.55}, 'sys': {'pod': 'n'}, 'dt_txt': '2024-07-15 21:00:00'}, {'dt': 1721088000, 'main': {'temp': 287.51, 'feels_like': 287.48, 'temp_min': 287.51, 'temp_max': 287.51, 'pressure': 1012, 'sea_level': 1012, 'grnd_level': 1006, 'humidity': 95, 'temp_kf': 0}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'clouds': {'all': 18}, 'wind': {'speed': 5.75, 'deg': 210, 'gust': 11.01}, 'visibility': 10000, 'pop': 0.57, 'sys': {'pod': 'n'}, 'dt_txt': '2024-07-16 00:00:00'}, {'dt': 1721098800, 'main': {'temp': 287.8, 'feels_like': 287.67, 'temp_min': 287.8, 'temp_max': 287.8, 'pressure': 1012, 'sea_level': 1012, 'grnd_level': 1006, 'humidity': 90, 'temp_kf': 0}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'clouds': {'all': 59}, 'wind': {'speed': 6.44, 'deg': 237, 'gust': 9.21}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2024-07-16 03:00:00'}, {'dt': 1721109600, 'main': {'temp': 288.69, 'feels_like': 288.44, 'temp_min': 288.69, 'temp_max': 288.69, 'pressure': 1013, 'sea_level': 1013, 'grnd_level': 1008, 'humidity': 82, 'temp_kf': 0}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'clouds': {'all': 79}, 'wind': {'speed': 5.94, 'deg': 245, 'gust': 8.98}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-16 06:00:00'}, {'dt': 1721120400, 'main': {'temp': 290.55, 'feels_like': 290.28, 'temp_min': 290.55, 'temp_max': 290.55, 'pressure': 1015, 'sea_level': 1015, 'grnd_level': 1010, 'humidity': 74, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'clouds': {'all': 99}, 'wind': {'speed': 5.69, 'deg': 253, 'gust': 7.2}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-16 09:00:00'}, {'dt': 1721131200, 'main': {'temp': 292.77, 'feels_like': 292.48, 'temp_min': 292.77, 'temp_max': 292.77, 'pressure': 1016, 'sea_level': 1016, 'grnd_level': 1011, 'humidity': 65, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'clouds': {'all': 87}, 'wind': {'speed': 4.22, 'deg': 278, 'gust': 6.01}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-16 12:00:00'}, {'dt': 1721142000, 'main': {'temp': 291.99, 'feels_like': 291.91, 'temp_min': 291.99, 'temp_max': 291.99, 'pressure': 1017, 'sea_level': 1017, 'grnd_level': 1012, 'humidity': 76, 'temp_kf': 0}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'clouds': {'all': 100}, 'wind': {'speed': 4.8, 'deg': 305, 'gust': 6.12}, 'visibility': 10000, 'pop': 0.29, 'rain': {'3h': 0.16}, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-16 15:00:00'}, {'dt': 1721152800, 'main': {'temp': 290.97, 'feels_like': 290.87, 'temp_min': 290.97, 'temp_max': 290.97, 'pressure': 1018, 'sea_level': 1018, 'grnd_level': 1013, 'humidity': 79, 'temp_kf': 0}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'clouds': {'all': 100}, 'wind': {'speed': 4.4, 'deg': 312, 'gust': 6.2}, 'visibility': 10000, 'pop': 0.27, 'rain': {'3h': 0.15}, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-16 18:00:00'}, {'dt': 1721163600, 'main': {'temp': 287.89, 'feels_like': 287.82, 'temp_min': 287.89, 'temp_max': 287.89, 'pressure': 1019, 'sea_level': 1019, 'grnd_level': 1014, 'humidity': 92, 'temp_kf': 0}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'clouds': {'all': 41}, 'wind': {'speed': 2.31, 'deg': 305, 'gust': 2.95}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2024-07-16 21:00:00'}, {'dt': 1721174400, 'main': {'temp': 287.3, 'feels_like': 287.2, 'temp_min': 287.3, 'temp_max': 287.3, 'pressure': 1020, 'sea_level': 1020, 'grnd_level': 1015, 'humidity': 93, 'temp_kf': 0}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'clouds': {'all': 21}, 'wind': {'speed': 2.34, 'deg': 291, 'gust': 3.15}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2024-07-17 00:00:00'}, {'dt': 1721185200, 'main': {'temp': 286.67, 'feels_like': 286.51, 'temp_min': 286.67, 'temp_max': 286.67, 'pressure': 1020, 'sea_level': 1020, 'grnd_level': 1015, 'humidity': 93, 'temp_kf': 0}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'clouds': {'all': 8}, 'wind': {'speed': 1.16, 'deg': 314, 'gust': 1.66}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2024-07-17 03:00:00'}, {'dt': 1721196000, 'main': {'temp': 287.93, 'feels_like': 287.87, 'temp_min': 287.93, 'temp_max': 287.93, 'pressure': 1021, 'sea_level': 1021, 'grnd_level': 1016, 'humidity': 92, 'temp_kf': 0}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'clouds': {'all': 16}, 'wind': {'speed': 0.69, 'deg': 210, 'gust': 0.7}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-17 06:00:00'}, {'dt': 1721206800, 'main': {'temp': 292.19, 'feels_like': 292.06, 'temp_min': 292.19, 'temp_max': 292.19, 'pressure': 1021, 'sea_level': 1021, 'grnd_level': 1016, 'humidity': 73, 'temp_kf': 0}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'clouds': {'all': 40}, 'wind': {'speed': 0.85, 'deg': 71, 'gust': 1.18}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-17 09:00:00'}, {'dt': 1721217600, 'main': {'temp': 295.05, 'feels_like': 294.84, 'temp_min': 295.05, 'temp_max': 295.05, 'pressure': 1021, 'sea_level': 1021, 'grnd_level': 1016, 'humidity': 59, 'temp_kf': 0}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'clouds': {'all': 25}, 'wind': {'speed': 1.18, 'deg': 318, 'gust': 2.23}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-17 12:00:00'}, {'dt': 1721228400, 'main': {'temp': 296.76, 'feels_like': 296.59, 'temp_min': 296.76, 'temp_max': 296.76, 'pressure': 1019, 'sea_level': 1019, 'grnd_level': 1014, 'humidity': 54, 'temp_kf': 0}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'clouds': {'all': 28}, 'wind': {'speed': 1.21, 'deg': 319, 'gust': 2.63}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-17 15:00:00'}, {'dt': 1721239200, 'main': {'temp': 295.6, 'feels_like': 295.55, 'temp_min': 295.6, 'temp_max': 295.6, 'pressure': 1019, 'sea_level': 1019, 'grnd_level': 1013, 'humidity': 63, 'temp_kf': 0}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'clouds': {'all': 46}, 'wind': {'speed': 1.93, 'deg': 17, 'gust': 3.12}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-17 18:00:00'}, {'dt': 1721250000, 'main': {'temp': 290.33, 'feels_like': 290.22, 'temp_min': 290.33, 'temp_max': 290.33, 'pressure': 1019, 'sea_level': 1019, 'grnd_level': 1014, 'humidity': 81, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'clouds': {'all': 99}, 'wind': {'speed': 3.73, 'deg': 58, 'gust': 5.55}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2024-07-17 21:00:00'}, {'dt': 1721260800, 'main': {'temp': 289.34, 'feels_like': 289.23, 'temp_min': 289.34, 'temp_max': 289.34, 'pressure': 1019, 'sea_level': 1019, 'grnd_level': 1013, 'humidity': 85, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'clouds': {'all': 96}, 'wind': {'speed': 2.78, 'deg': 104, 'gust': 2.91}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2024-07-18 00:00:00'}, {'dt': 1721271600, 'main': {'temp': 289.06, 'feels_like': 288.9, 'temp_min': 289.06, 'temp_max': 289.06, 'pressure': 1018, 'sea_level': 1018, 'grnd_level': 1013, 'humidity': 84, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'clouds': {'all': 86}, 'wind': {'speed': 2.21, 'deg': 128, 'gust': 2.45}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2024-07-18 03:00:00'}, {'dt': 1721282400, 'main': {'temp': 290.83, 'feels_like': 290.72, 'temp_min': 290.83, 'temp_max': 290.83, 'pressure': 1019, 'sea_level': 1019, 'grnd_level': 1014, 'humidity': 79, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'clouds': {'all': 93}, 'wind': {'speed': 1.74, 'deg': 145, 'gust': 2.51}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-18 06:00:00'}, {'dt': 1721293200, 'main': {'temp': 295.26, 'feels_like': 295.25, 'temp_min': 295.26, 'temp_max': 295.26, 'pressure': 1019, 'sea_level': 1019, 'grnd_level': 1014, 'humidity': 66, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'clouds': {'all': 94}, 'wind': {'speed': 1.58, 'deg': 137, 'gust': 1.9}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-18 09:00:00'}, {'dt': 1721304000, 'main': {'temp': 297.73, 'feels_like': 297.78, 'temp_min': 297.73, 'temp_max': 297.73, 'pressure': 1020, 'sea_level': 1020, 'grnd_level': 1015, 'humidity': 59, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'clouds': {'all': 85}, 'wind': {'speed': 0.34, 'deg': 298, 'gust': 1.14}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-18 12:00:00'}, {'dt': 1721314800, 'main': {'temp': 298.99, 'feels_like': 298.99, 'temp_min': 298.99, 'temp_max': 298.99, 'pressure': 1019, 'sea_level': 1019, 'grnd_level': 1014, 'humidity': 52, 'temp_kf': 0}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'clouds': {'all': 4}, 'wind': {'speed': 2.56, 'deg': 327, 'gust': 2.31}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-18 15:00:00'}, {'dt': 1721325600, 'main': {'temp': 296.12, 'feels_like': 296.27, 'temp_min': 296.12, 'temp_max': 296.12, 'pressure': 1020, 'sea_level': 1020, 'grnd_level': 1015, 'humidity': 69, 'temp_kf': 0}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'clouds': {'all': 35}, 'wind': {'speed': 3.86, 'deg': 337, 'gust': 5.05}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-18 18:00:00'}, {'dt': 1721336400, 'main': {'temp': 292.38, 'feels_like': 292.47, 'temp_min': 292.38, 'temp_max': 292.38, 'pressure': 1021, 'sea_level': 1021, 'grnd_level': 1016, 'humidity': 81, 'temp_kf': 0}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'clouds': {'all': 78}, 'wind': {'speed': 2.84, 'deg': 343, 'gust': 3.57}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2024-07-18 21:00:00'}, {'dt': 1721347200, 'main': {'temp': 290.37, 'feels_like': 290.47, 'temp_min': 290.37, 'temp_max': 290.37, 'pressure': 1021, 'sea_level': 1021, 'grnd_level': 1016, 'humidity': 89, 'temp_kf': 0}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'clouds': {'all': 61}, 'wind': {'speed': 1.92, 'deg': 359, 'gust': 2.05}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2024-07-19 00:00:00'}, {'dt': 1721358000, 'main': {'temp': 289.63, 'feels_like': 289.66, 'temp_min': 289.63, 'temp_max': 289.63, 'pressure': 1020, 'sea_level': 1020, 'grnd_level': 1015, 'humidity': 89, 'temp_kf': 0}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'clouds': {'all': 6}, 'wind': {'speed': 0.95, 'deg': 24, 'gust': 1.17}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2024-07-19 03:00:00'}, {'dt': 1721368800, 'main': {'temp': 291.43, 'feels_like': 291.51, 'temp_min': 291.43, 'temp_max': 291.43, 'pressure': 1020, 'sea_level': 1020, 'grnd_level': 1015, 'humidity': 84, 'temp_kf': 0}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'clouds': {'all': 4}, 'wind': {'speed': 0.96, 'deg': 133, 'gust': 0.98}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-19 06:00:00'}, {'dt': 1721379600, 'main': {'temp': 295.94, 'feels_like': 296.02, 'temp_min': 295.94, 'temp_max': 295.94, 'pressure': 1020, 'sea_level': 1020, 'grnd_level': 1015, 'humidity': 67, 'temp_kf': 0}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'clouds': {'all': 0}, 'wind': {'speed': 1.28, 'deg': 228, 'gust': 1.91}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-19 09:00:00'}, {'dt': 1721390400, 'main': {'temp': 298.67, 'feels_like': 298.82, 'temp_min': 298.67, 'temp_max': 298.67, 'pressure': 1019, 'sea_level': 1019, 'grnd_level': 1014, 'humidity': 59, 'temp_kf': 0}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'clouds': {'all': 8}, 'wind': {'speed': 1.77, 'deg': 276, 'gust': 2.82}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-19 12:00:00'}, {'dt': 1721401200, 'main': {'temp': 297.66, 'feels_like': 297.86, 'temp_min': 297.66, 'temp_max': 297.66, 'pressure': 1018, 'sea_level': 1018, 'grnd_level': 1013, 'humidity': 65, 'temp_kf': 0}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'clouds': {'all': 83}, 'wind': {'speed': 4.92, 'deg': 325, 'gust': 2.96}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-19 15:00:00'}, {'dt': 1721412000, 'main': {'temp': 295.33, 'feels_like': 295.46, 'temp_min': 295.33, 'temp_max': 295.33, 'pressure': 1017, 'sea_level': 1017, 'grnd_level': 1012, 'humidity': 71, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'clouds': {'all': 90}, 'wind': {'speed': 3.96, 'deg': 334, 'gust': 5.22}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2024-07-19 18:00:00'}, {'dt': 1721422800, 'main': {'temp': 292.19, 'feels_like': 292.16, 'temp_min': 292.19, 'temp_max': 292.19, 'pressure': 1017, 'sea_level': 1017, 'grnd_level': 1012, 'humidity': 77, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'clouds': {'all': 89}, 'wind': {'speed': 3.91, 'deg': 323, 'gust': 6.28}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2024-07-19 21:00:00'}], 'city': {'id': 6435453, 'name': 'Huisnes-sur-Mer', 'coord': {'lat': 48.636, 'lon': -1.5115}, 'country': 'FR', 'population': 0, 'timezone': 7200, 'sunrise': 1721017184, 'sunset': 1721073836}}"
